User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
338,negombo,hikkaduwa,knuckles,beach rekawa,national park yala
339,city colombo port,lagoon negombo,kandy museum national,galle museum national,dutch museum
340,dambulla,kandalama,beach jungle,park viharamahadevi,botanical gardens seethawaka wet zone
341,hikkaduwa,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,beach rekawa
342,national park yala,arts centre nelung,hot madunagala spring water,hot maha oya springs water,art centre lionel wendt
343,dutch fort galle,sigiriya,ancient city polonnaruwa,leisure world,bay pearl
344,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls,bopath falls
345,trincomalee,beach mirissa,beach jungle,park viharamahadevi,beach uppuveli
346,galle,horton national park plains,forest kanneliya national rain reserve,kandy,unawatuna
347,trincomalee,beach unawatuna,national park udawalawe,elephant home transit,elephant orphanage pinnawala
348,kandy,club colombo golf royal,club eliya golf nuwara,ambalangoda,pinnawala
349,island pigeon,hikkaduwa,beach nilaveli,hot madunagala spring water,hot maha oya springs water
350,club colombo golf royal,dalada maligawa sri,club eliya golf nuwara,pinnawala,dewalaya kataragama maha ruhunu
351,ella surathali,fortress rock yapahuwa,kandy museum national,galle museum national,colombo museum national
352,centre city kandy,city colombo tour,knuckles,national park yala,meemure
353,negombo,colombo,island pigeon,beach rekawa,polonnaruwa
354,beach mirissa,island pigeon,dambulla,kandalama,beach rekawa
355,mihintale,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls
356,trincomalee,lagoon negombo,adams pada peak sri,dalada maligawa sri,and cave dambulla golden royal temple temple
357,knuckles,art gallery national of,gangaramaya temple,arts centre nelung,jaffna library public
358,ella surathali,fortress rock yapahuwa,lanka planetarium sri,ambalangoda,kandy lake
359,arts centre nelung,galle,art centre lionel wendt,nelum pokuna theatre,unawatuna
360,beach mirissa,arugam bay beach,beach hikkaduwa,ahangama,tangalle
361,jaffna library public,trincomalee,folk martin museum wickramasinghe,pinnawala,nelum pokuna theatre
362,beach jungle,island pigeon,park viharamahadevi,city colombo tour,centre city kandy
363,ancient city polonnaruwa,national park yala,kumana national park,minneriya national park,national park wilpattu
364,hikkaduwa,kandy,ambalangoda,beach rekawa,devasthanam kandaswamy nallur
365,sigiriya,anuradhapura,art centre lionel wendt,nelum pokuna theatre,arts centre nelung
366,kandy,beach mirissa,devasthanam kandaswamy nallur,beach hikkaduwa,arugam bay beach
367,forest kanneliya national rain reserve,national park yala,beach unawatuna,national park udawalawe,elephant home transit
368,mihintale,bodhi jaya maha sri,folk martin museum wickramasinghe,lanka planetarium sri,art centre lionel wendt
369,colombo,trincomalee,negombo,kandy,lanka planetarium sri
370,dalada maligawa sri,island pigeon,kandy,adams pada peak sri,ambalangoda
371,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls,bopath falls
372,colombo,trincomalee,kalpitiya,lagoon negombo,galle
373,knuckles,national park yala,beach mirissa,belihuloya,meemure
374,forest reserve sinharaja,ella ravan waterfall,diyaluma falls,bambarakanda falls,bopath falls
375,anuradhapura,polonnaruwa,lanka planetarium sri,kitulgala,ritigala
376,sigiriya,anuradhapura,eliya nuwara,haputale,dambulla
377,trincomalee,beach unawatuna,art centre lionel wendt,nelum pokuna theatre,arts centre nelung
378,leisure world,knuckles,bay pearl,forest reserve sinharaja,national park yala
379,trincomalee,anuradhapura,polonnaruwa,adams pada peak sri,dalada maligawa sri
380,dutch fort galle,ancient city polonnaruwa,kitulgala,ahungalla,kalpitiya lagoon
381,horton national park plains,galle,unawatuna,arches bridge nine,lanka planetarium sri
382,jaffna library public,art gallery national of,gangaramaya temple,ambalangoda,folk martin museum wickramasinghe
383,knuckles,belihuloya,meemure,fortress rock yapahuwa,ella surathali
384,island pigeon,national park wilpattu,jaffna library public,minneriya national park,art gallery national of
385,eliya nuwara,kandy,kitulgala,leisure world,bay pearl
386,knuckles,mihintale,forest reserve sinharaja,and cave dambulla golden royal temple temple,adams pada peak sri
387,adams pada peak sri,galle lighthouse,pidurangala rock,bodhi jaya maha sri,mihintale
388,arugam bay beach,beach nilaveli,beach uppuveli,beach tangalle,beach hiriketiya
389,national park udawalawe,elephant home transit,elephant orphanage pinnawala,bundala national park,national park yala
390,beach mirissa,beach nilaveli,beach uppuveli,beach tangalle,beach hiriketiya
391,lanka planetarium sri,ambalangoda,lagoon negombo,pinnawala,ritigala
392,and cave dambulla golden royal temple temple,anuradhapura,polonnaruwa,buddhist temple vehera velgam,dewalaya kataragama maha ruhunu
393,city colombo port,beach mirissa,harbour trincomalee,and cave dambulla golden royal temple temple,sigiriya
394,haputale,dambulla,kandalama,ambalangoda,eliya nuwara
395,national park yala,forest kanneliya national rain reserve,centre city kandy,city colombo tour,elephant home transit
396,forest kanneliya national rain reserve,national park yala,galle,national park udawalawe,elephant home transit
397,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls,bopath falls
398,kandy,sigiriya,colombo,galle,devasthanam kandaswamy nallur
399,city colombo port,beach mirissa,lagoon negombo,galle,kandy
400,beach nilaveli,jaffna library public,folk martin museum wickramasinghe,beach uppuveli,beach tangalle
401,kandy,hikkaduwa,devasthanam kandaswamy nallur,beach nilaveli,beach uppuveli
402,sigiriya,and cave dambulla golden royal temple temple,club colombo golf royal,club eliya golf nuwara,buddhist temple vehera velgam
403,arts centre nelung,beach jungle,beach nilaveli,art centre lionel wendt,nelum pokuna theatre
404,city colombo port,sigiriya,kitulgala,ahungalla,bolgoda lake
405,forest kanneliya national rain reserve,kandy museum national,beach jungle,galle museum national,park viharamahadevi
406,hot madunagala spring water,hot maha oya springs water,dambulla,kandalama,haputale
407,adams pada peak sri,dalada maligawa sri,sigiriya,art centre lionel wendt,nelum pokuna theatre
408,city colombo port,leisure world,jaffna library public,arts centre nelung,ella surathali
409,dutch fort galle,kandy,anuradhapura,arts centre nelung,art gallery national of
410,national park yala,horton national park plains,arches bridge nine,forest reserve sinharaja,belihuloya
411,city colombo port,harbour trincomalee,anuradhapura,leisure world,bay pearl
412,eliya nuwara,lagoon negombo,sigiriya,harbour trincomalee,kandy
413,anuradhapura,polonnaruwa,lanka planetarium sri,folk martin museum wickramasinghe,nelum pokuna theatre
414,island pigeon,beach unawatuna,beach mirissa,galle,beach nilaveli
415,lagoon negombo,city colombo port,harbour trincomalee,sigiriya,beach mirissa
416,forest kanneliya national rain reserve,knuckles,horton national park plains,forest reserve sinharaja,arches bridge nine
417,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,ella ravan waterfall,diyaluma falls
418,club colombo golf royal,sigiriya,eliya nuwara,club eliya golf nuwara,pinnawala
419,lanka planetarium sri,kitulgala,ritigala,ambalangoda,lagoon negombo
420,and cave dambulla golden royal temple temple,art centre lionel wendt,nelum pokuna theatre,arts centre nelung,buddhist temple vehera velgam
421,lagoon negombo,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,pinnawala
422,horton national park plains,dalada maligawa sri,knuckles,devasthanam kandaswamy nallur,kandy
423,lagoon negombo,trincomalee,hikkaduwa,beach rekawa,pinnawala
424,eliya nuwara,jaffna library public,arts centre nelung,art gallery national of,gangaramaya temple
425,anuradhapura,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,polonnaruwa
426,national park yala,island pigeon,national park udawalawe,elephant home transit,elephant orphanage pinnawala
427,island pigeon,kalpitiya,beach unawatuna,beach hikkaduwa,beach nilaveli
428,sigiriya,dalada maligawa sri,anuradhapura,polonnaruwa,eliya seetha
429,negombo,trincomalee,adams pada peak sri,beach unawatuna,beach hikkaduwa
430,colombo,kandy,kumana national park,lanka planetarium sri,national park wilpattu
431,kalpitiya,beach mirissa,hikkaduwa,island pigeon,beach rekawa
432,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,pinnawala,bay pearl
433,sigiriya,dambulla,kandy museum national,galle museum national,kandalama
434,lanka planetarium sri,ritigala,national park wilpattu,pinnawala,beach hikkaduwa
435,kitulgala,island pigeon,beach nilaveli,ahungalla,kalpitiya lagoon
436,beach jungle,sigiriya,ancient city polonnaruwa,park viharamahadevi,beach unawatuna
437,dambulla,beach mirissa,galle,kandalama,unawatuna
438,eliya nuwara,kitulgala,ahungalla,kalpitiya lagoon,bolgoda lake
439,kitulgala,trincomalee,negombo,ahungalla,kalpitiya lagoon
440,kandy,ambalangoda,devasthanam kandaswamy nallur,eliya nuwara,colombo
441,eliya nuwara,island pigeon,knuckles,beach rekawa,meemure
442,horton national park plains,adams pada peak sri,bodhi jaya maha sri,eliya seetha,dewalaya kataragama maha ruhunu
443,galle lighthouse,dalada maligawa sri,pidurangala rock,eliya seetha,dewalaya kataragama maha ruhunu
444,knuckles,ella surathali,fortress rock yapahuwa,arugam bay beach,beach nilaveli
445,trincomalee,haputale,galle,unawatuna,dambulla
446,beach jungle,park viharamahadevi,kandy museum national,galle museum national,colombo museum national
447,forest kanneliya national rain reserve,hikkaduwa,arugam bay beach,beach hikkaduwa,ahangama
448,and cave dambulla golden royal temple temple,jaffna library public,art gallery national of,gangaramaya temple,arts centre nelung
449,negombo,island pigeon,club colombo golf royal,club eliya golf nuwara,national park udawalawe
450,kandy,ella ravan waterfall,diyaluma falls,ambalangoda,bambarakiri ella
451,beach hikkaduwa,arugam bay beach,ahangama,tangalle,and beach stay surf weligama
452,city colombo port,lanka planetarium sri,ahungalla,kalpitiya lagoon,bolgoda lake
453,forest kanneliya national rain reserve,knuckles,haputale,forest reserve sinharaja,jaffna library public
454,sigiriya,hikkaduwa,lagoon negombo,beach rekawa,buddhist temple vehera velgam
455,horton national park plains,beach mirissa,dalada maligawa sri,beach unawatuna,kumana national park
456,trincomalee,beach mirissa,hikkaduwa,beach rekawa,unawatuna
457,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls,bopath falls
458,kitulgala,kandy museum national,galle museum national,colombo museum national,dutch museum
459,trincomalee,city colombo port,ahungalla,kalpitiya lagoon,bolgoda lake
460,leisure world,kandy,bay pearl,ambalangoda,pinnawala
461,sigiriya,ancient city polonnaruwa,buddhist temple vehera velgam,ambalangoda,arches bridge nine
462,hikkaduwa,island pigeon,anuradhapura,devasthanam kandaswamy nallur,beach rekawa
463,hikkaduwa,leisure world,bay pearl,beach rekawa,city colombo port
464,city colombo port,arts centre nelung,art centre lionel wendt,nelum pokuna theatre,art gallery national of
465,horton national park plains,kumana national park,national park udawalawe,bundala national park,elephant home transit
466,leisure world,bay pearl,pinnawala,kitulgala,ritigala
467,dutch fort galle,sigiriya,ancient city polonnaruwa,buddhist temple vehera velgam,eliya seetha
468,eliya nuwara,forest kanneliya national rain reserve,knuckles,kandy,forest reserve sinharaja
469,kandy,dalada maligawa sri,dambulla,ambalangoda,kandalama
470,knuckles,jaffna library public,folk martin museum wickramasinghe,belihuloya,meemure
471,galle lighthouse,pidurangala rock,kumana national park,bundala national park,polonnaruwa
472,trincomalee,horton national park plains,hikkaduwa,lagoon negombo,city colombo port
473,haputale,eliya nuwara,ambalangoda,kandy,dambulla
474,kandy,colombo,devasthanam kandaswamy nallur,centre city kandy,city colombo tour
475,galle lighthouse,pidurangala rock,leisure world,bay pearl,polonnaruwa
476,hikkaduwa,forest kanneliya national rain reserve,kumana national park,forest reserve sinharaja,beach rekawa
477,kitulgala,beach mirissa,galle,unawatuna,ahungalla
478,arts centre nelung,jaffna library public,dambulla,art gallery national of,gangaramaya temple
479,national park udawalawe,forest reserve sinharaja,elephant home transit,elephant orphanage pinnawala,bundala national park
480,horton national park plains,forest kanneliya national rain reserve,knuckles,kalpitiya,national park wasgamuwa
481,haputale,eliya nuwara,trincomalee,dambulla,kandalama
482,dambulla,kandalama,knuckles,national park yala,ambalangoda
483,sigiriya,club colombo golf royal,club eliya golf nuwara,buddhist temple vehera velgam,arches bridge nine
484,dalada maligawa sri,dambulla,kandalama,island pigeon,hikkaduwa
485,arugam bay beach,beach nilaveli,beach hikkaduwa,beach uppuveli,ahangama
486,trincomalee,beach mirissa,hikkaduwa,kandy,centre city kandy
487,city colombo port,eliya nuwara,leisure world,beach jungle,park viharamahadevi
488,negombo,trincomalee,kalpitiya,beach jungle,park viharamahadevi
489,beach mirissa,galle,beach unawatuna,unawatuna,kandy museum national
490,city colombo port,lagoon negombo,anuradhapura,polonnaruwa,ahungalla
491,botanical gardens seethawaka wet zone,botanical garden hakgala,galle,botanic dry gardens hambantota zone,unawatuna
492,national park yala,forest kanneliya national rain reserve,national park udawalawe,ella surathali,fortress rock yapahuwa
493,eliya nuwara,beach mirissa,hikkaduwa,kandy,club colombo golf royal
494,anuradhapura,horton national park plains,adams pada peak sri,sigiriya,polonnaruwa
495,galle,island pigeon,dalada maligawa sri,beach nilaveli,unawatuna
496,adams pada peak sri,and cave dambulla golden royal temple temple,lagoon negombo,city colombo port,bodhi jaya maha sri
