User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
319,negombo,beach koggala,folk martin museum wickramasinghe,51 prasadaya sathmahal,kalpitiya
320,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
321,pinnawala,anuradhapura,archaeological mihintale museum,udawalawa,arana sandaraja wana
322,golden mountain narangala,knuckles,city colombo tour,centre city kandy,city colombo port
323,bird tower watching,anawilundawa wetland,centre cultural kandyan,kumana national park,bird bird ecotourism kalametiya sanctuary watching
324,pinnawala,beach kiranchi,beach kalpitiya kudawa,beach sundaram,beach nilaveli
325,kitulgala,city colombo port,lagoon umari,negombo,folk martin museum wickramasinghe
326,art gallery national of,kandy,art centre lionel wendt,arts centre nelung,haliela lanka sri
327,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,arana sandaraja wana
328,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kitulgala,kandalama
329,peacocks rock,pidurangala rock,kadugannawa lions mouth rock,belihuloya,ella rock trailhead
330,pinnawala,udawalawa,centre cultural kandyan,dehiwala gardens zoological,park ridiyagama safari
331,dalada maligawa sri,manelwatta temple,gangaramaya temple,deliwala kota temple vehera,duwa parewi temple
332,kumana national park,adams pada peak sri,national park somawathiya,dewalaya kataragama maha ruhunu,haputale
333,golden mountain narangala,centre cultural kandyan,knuckles,beach okanda,kandalama
334,camping heyna site,arana sandaraja wana,blue camping moon,belihuloya,meemure
335,bolgoda lake,sunsetisland,beach mandathivu,beach kiranchi,center conservation forest makandawa makandawa
336,manelwatta temple,isurumuniya temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple
337,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
338,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
339,folk martin museum wickramasinghe,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,kandy museum national
340,kandalama,botanic dry gardens hambantota zone,dambulla,lunuganga,botanic gardens peradeniya royal
341,galle,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle
342,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,camping heyna site,arts centre nelung
343,dutch fort galle,parakrama samudraya,haputale,kingdom panduwasnuwara,colombo
344,eliya seetha,golden mountain narangala,doovili ella neluwa,forest kanneliya national rain reserve,knuckles
345,marakolliya,uppuveli,explorers mirissa whale,kadugannawa lions mouth rock,belihuloya
346,haputale,haliela lanka sri,eliya nuwara,kandy,beach mirissa
347,anawilundawa wetland,national park wasgamuwa,angammedilla national park,minneriya national park,national park yala
348,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
349,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,boat center coral issue sanctuary ticket,island pigeon
350,folk martin museum wickramasinghe,51 prasadaya sathmahal,dalada maligawa sri,centre cultural kandyan,gangaramaya temple
351,kadugannawa lions mouth rock,belihuloya,dhanaja gem museum,pidurangala rock,peacocks rock
352,camping heyna site,blue camping moon,belihuloya,meemure,national park yala
353,art gallery national of,art centre lionel wendt,arts centre nelung,arana sandaraja wana,kandy
354,galle,kandalama,dambulla,boat center coral issue sanctuary ticket,hot maha oya springs water
355,eliya seetha,centre cultural kandyan,doovili ella neluwa,forest kanneliya national rain reserve,polonnaruwa
356,kataragama,centre cultural kandyan,polonnaruwa,arankale buddhist monastery,beach okanda
357,arts centre nelung,golden mountain narangala,arts crafts sunflower,arana sandaraja wana,aquarium water world
358,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
359,centre cultural kandyan,gangaramaya temple,polonnaruwa,kandy,beach okanda
360,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
361,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
362,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle,rekawa turtle watch
363,tangalle,ahangama,marakolliya,beach marakolliya,point rillamba surf
364,centre cultural kandyan,gangaramaya temple,polonnaruwa,kandy,beach okanda
365,sigiriya,kandalama,box pettigala stone,batticaloa dutch fort,national park wasgamuwa
366,centre cultural kandyan,tangalle,ahangama,marakolliya,gangaramaya temple
367,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,anawilundawa wetland
368,udawalawa,pinnawala,anuradhapura,archaeological mihintale museum,elephant park
369,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
370,eliya nuwara,lanka planetarium sri,kandy,by cinnamon hikka tranz,kitulgala
371,kitulgala,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,tangalle
372,art gallery national of,art centre lionel wendt,arts centre nelung,bolgoda lake,kandy
373,camping heyna site,explorers mirissa whale,marakolliya,blue camping moon,belihuloya
374,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,belihuloya,dhushan ella
375,golden mountain narangala,knuckles,dimbulana hills spot,falls laxapana,thuparamaya
376,kandalama,anuradhapura,archaeological mihintale museum,dambulla,hot maha oya springs water
377,sigiriya,kandalama,national park wasgamuwa,national park yala,national park ussangoda
378,golden mountain narangala,knuckles,kumana national park,falls laxapana,national park wasgamuwa
379,udawalawa,pinnawala,elephant park,elephant orphanage pinnawala,bay pearl
380,kitulgala,city colombo port,lagoon umari,negombo,parakrama samudraya
381,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
382,arts crafts sunflower,arts centre nelung,polonnaruwa,ambalangoda,jana kala kendraya
383,golden mountain narangala,arana sandaraja wana,aquarium water world,knuckles,bentota ganga
384,arts centre nelung,arts crafts sunflower,anawilundawa wetland,by cinnamon hikka tranz,kitulgala
385,haputale,eliya nuwara,haliela lanka sri,kandy,falls nanu nanu oya oya water
386,bird tower watching,anawilundawa wetland,island parappudva temple,kumana national park,manelwatta temple
387,udawalawa,pinnawala,elephant park,bay pearl,manelwatta temple
388,beach nilaveli,beach hambantota,beach mullaitivu,beach kiranchi,beach kalpitiya kudawa
389,camping heyna site,pinnawala,blue camping moon,belihuloya,meemure
390,beach nilaveli,beach hambantota,beach kiranchi,beach kalpitiya kudawa,beach pasikuda
391,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
392,centre cultural kandyan,polonnaruwa,arankale buddhist monastery,kataragama,gangaramaya temple
393,mirissa,harbour trincomalee,anuradhapura,beach okanda,51 prasadaya sathmahal
394,kumana national park,neithal park,national park somawathiya,falls nanu nanu oya oya water,colombo
395,pinnawala,haputale,haliela lanka sri,udawalawa,eliya nuwara
396,pinnawala,udawalawa,arana sandaraja wana,aquarium water world,bentota ganga
397,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,sunsetisland,belihuloya
398,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,centre cultural kandyan
399,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,centre cultural kandyan
400,udawalawa,pinnawala,beach elephant point,arts centre nelung,elephant park
401,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,uppuveli,habaraduwa hatchery sea turtle
402,kandalama,sigiriya,anuradhapura,kovil polonnaruwa sivan,manelwatta temple
403,arts centre nelung,beach nilaveli,beach hambantota,arts crafts sunflower,beach kiranchi
404,kitulgala,arts centre nelung,arts crafts sunflower,city colombo port,lagoon umari
405,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
406,hot maha oya springs water,hot kanniya springs water,hot madunagala spring water,kandalama,dambulla
407,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,polonnaruwa
408,kadugannawa lions mouth rock,belihuloya,arts centre nelung,pidurangala rock,peacocks rock
409,arts centre nelung,anuradhapura,arts crafts sunflower,haliela lanka sri,galle
410,haliela lanka sri,eliya nuwara,kandy,haputale,devon falls
411,kumana national park,national park somawathiya,colombo,neithal park,thuparamaya
412,haputale,haliela lanka sri,eliya nuwara,kandy,mirissa
413,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
414,boat center coral issue sanctuary ticket,island pigeon,koggala,hikkaduwa,beach hikkaduwa
415,harbour trincomalee,mirissa,dutch fort galle,parakrama samudraya,kingdom panduwasnuwara
416,botanical gardens seethawaka wet zone,botanic dry gardens hambantota zone,boat dolphin kalpitiya trip watching,lunuganga,botanic gardens peradeniya royal
417,eliya seetha,botanic dry gardens hambantota zone,doovili ella neluwa,park ranmasu royal uyana,botanic gardens peradeniya royal
418,anuradhapura,archaeological mihintale museum,haliela lanka sri,eliya nuwara,kandy
419,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
420,kandalama,sigiriya,anuradhapura,kovil polonnaruwa sivan,manelwatta temple
421,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
422,centre cultural kandyan,gangaramaya temple,polonnaruwa,folk martin museum wickramasinghe,dalada maligawa sri
423,kandy,udawalawa,art gallery national of,pinnawala,art centre lionel wendt
424,arts centre nelung,haputale,arts crafts sunflower,haliela lanka sri,eliya nuwara
425,botanic dry gardens hambantota zone,lunuganga,park ranmasu royal uyana,botanic gardens peradeniya royal,castle richmond
426,galle,point turtle watching,ambalangoda,pinnawala,habaraduwa hatchery sea turtle
427,island pigeon,koggala,boat center coral issue sanctuary ticket,beach koggala,negombo
428,anuradhapura,archaeological mihintale museum,sunsetisland,colombo,center conservation forest makandawa makandawa
429,campaign diggala side,meemure,arana sandaraja wana,chariot path,ella rock trailhead
430,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
431,explorers mirissa whale,marakolliya,uppuveli,beach marakolliya,beach koggala
432,arana sandaraja wana,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone
433,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
434,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
435,kitulgala,negombo,bolgoda lake,boat center coral issue sanctuary ticket,kalpitiya lagoon
436,sigiriya,national park wasgamuwa,dutch fort galle,national park yala,parakrama samudraya
437,kandalama,dambulla,centre cultural kandyan,hot maha oya springs water,hot madunagala spring water
438,haputale,eliya nuwara,haliela lanka sri,kandy,devon falls
439,kitulgala,lagoon umari,city colombo port,kalpitiya lagoon,negombo
440,centre cultural kandyan,sunsetisland,center conservation forest makandawa makandawa,ganga madu,lagoon negombo
441,golden mountain narangala,haputale,eliya nuwara,haliela lanka sri,kandy
442,arana sandaraja wana,aquarium water world,campaign diggala side,bentota ganga,hundukata
443,folk martin museum wickramasinghe,51 prasadaya sathmahal,dalada maligawa sri,centre cultural kandyan,gangaramaya temple
444,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,beach nilaveli
445,haputale,beach mirissa,galle,beach hambantota,bathalagoda tank
446,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,dhanaja gem museum,independence memorial museum
447,marakolliya,explorers mirissa whale,uppuveli,beach marakolliya,beach mirissa
448,arts centre nelung,anuradhapura,archaeological mihintale museum,arts crafts sunflower,isurumuniya temple
449,pinnawala,udawalawa,negombo,dehiwala gardens zoological,park ridiyagama safari
450,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,eliya seetha
451,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,anuradhapura,archaeological mihintale museum
452,boat center coral issue sanctuary ticket,island pigeon,koggala,hikkaduwa,beach hikkaduwa
453,ambalangoda,uppuveli,bird tower watching,boat dolphin kalpitiya trip watching,haputale
454,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,potgul temple
455,bird tower watching,anawilundawa wetland,boat center coral issue sanctuary ticket,kumana national park,bird bird ecotourism kalametiya sanctuary watching
456,explorers mirissa whale,marakolliya,uppuveli,beach marakolliya,beach mirissa
457,galle,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,belihuloya
458,kitulgala,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe
459,kitulgala,city colombo port,lagoon umari,negombo,folk martin museum wickramasinghe
460,kandy,art gallery national of,polonnaruwa,ambalangoda,art centre lionel wendt
