user_id,recommendations
999,[376 111 107 220  53]
1000,[220 376 121 111  89]
1001,[220 376 111 121 107]
1002,[220 376 111 121 107]
1003,[111 376 220 121 107]
1004,[376 220 111 107 121]
1005,[220 376 111 121 107]
1006,[220 376 111 121 384]
1007,[220 376 111 107 121]
1008,[220 376 111 121 107]
1009,[220 376 111 121 384]
1010,[220 376 111 107  53]
1011,[220 376 111 121  53]
1012,[220 111 121 376 107]
1013,[220 111 376 121  89]
1014,[220 111 121 376  53]
1015,[220 111 121 376 107]
1016,[220 376 111 121 107]
1017,[376 220 121 111 107]
1018,[121 220 111 376 107]
1019,[220 376 121 111 384]
1020,[220 376 121 111 107]
1021,[376 111 220 121 107]
1022,[376 111 220 121  53]
1023,[376 220 121 111 107]
1024,[220 376 121 111 107]
1025,[220 121 111 376 107]
1026,[220 111 376 121  53]
1027,[220 111 376  53 121]
1028,[220 121 376 111  53]
1029,[111 376 220 107 121]
1030,[220 111 376 121 107]
1031,[376 220 107 121 111]
1032,[220 111 376  53 121]
1033,[220 376 111 107 121]
1034,[220 111 376 121 107]
1035,[220 121 376 111  89]
1036,[220 111 376 121 107]
1037,[111 220 376 121 107]
1038,[220 376 111 121  53]
1039,[220  53 121 111 376]
1040,[220 111 376 121 329]
1041,[220 111 376 121 107]
1042,[220 121 376 111  53]
1043,[220 111 376 121 107]
1044,[220 376 107 121 111]
1045,[220 111 376 121 107]
1046,[220 376 121 111  53]
1047,[220 376 121 111  53]
1048,[220 111 121 376 107]
1049,[220 376 121 111  53]
1050,[220 121 376 111  53]
1051,[220 121 376 111 384]
1052,[220 111 121 376 107]
1053,[220 111 376 121 329]
1054,[220 121 111 376 107]
1055,[111 220 107 376  53]
1056,[220 376 111 121 107]
1057,[220 376 111 121 107]
1058,[220 111 376 121 145]
1059,[220 376 121  53 384]
1060,[376 220 111 121 120]
1061,[220 121 111 376  53]
1062,[220 111 121 376  53]
1063,[220 111 376 121 107]
1064,[220 111 376  89 107]
1065,[220 111 376 107 121]
1066,[220 111 376 121 107]
1067,[220 376 111 121 107]
1068,[121 220 376 111  53]
1069,[220 111 376 121 329]
1070,[220 111 376 107 121]
1071,[220 111 121 376 107]
1072,[220 111 376 121 107]
1073,[220 111 121 376 329]
1074,[220 111 376 329 107]
1075,[220 376 111 121 107]
1076,[220 111 376 121 145]
1077,[220 376 111 121  89]
1078,[220 111 376 107 121]
1079,[220 111 121 376 107]
1080,[111 220 376 121 107]
1081,[376 111 220 121  53]
1082,[220 376 111 107 121]
1083,[220 376 111 384 120]
1084,[220 376 111 107  53]
1085,[220 111 121 376 384]
1086,[121 220 376 107  53]
1087,[220 376 121 111  53]
1088,[220 376 111 121  53]
1089,[220 376 111 121  53]
1090,[220 376 111 121  89]
1091,[376 107 121 220  53]
1092,[220 376 111 121 107]
1093,[220 111 121 376  89]
1094,[220 121 376 111 384]
1095,[220 376 111 121 145]
1096,[220 111 376 121 145]
1097,[220 376 111 121 107]
1098,[220 376 121 111  89]
1099,[220 111 376 107 145]
1100,[220 121 111 376  53]
1101,[220 376  53 111 121]
1102,[220 111 376 121  53]
1103,[376 220 111 107  53]
1104,[220 376 111 121 107]
1105,[376 220 111 107  53]
1106,[220 376 121 384 107]
1107,[220 111 121 376 107]
1108,[220 121 376 111  53]
1109,[220 111 121 376 107]
1110,[376 111 220 121 107]
1111,[376 220 111 121  53]
1112,[220 111 376 121 107]
1113,[220 111 376 121 298]
1114,[220 376 121 107 111]
1115,[111 220 376  53 121]
1116,[376 220 121 111 107]
1117,[220 111 376 145 121]
1118,[220 121 376 111  53]
1119,[111 220 376 121 329]
1120,[220 376 121 111 107]
1121,[220 376 121 111 107]
1122,[220 111 376 107 121]
1123,[220 376 111 107 121]
1124,[111 376 220 121 107]
1125,[220 121 111 376 145]
1126,[111 220 376 107 329]
1127,[220 111 376 121 107]
1128,[220 111 121 376  53]
1129,[220 376 107 121 384]
1130,[220 111 376 121 107]
1131,[111 220 376 107 121]
1132,[220 111 121 376 384]
1133,[220 111 376 121 107]
1134,[220 376 111 329 121]
1135,[220 121 111 376  89]
1136,[111 220 121 376 107]
1137,[220 376 121 111 107]
1138,[220 376 111  53 121]
1139,[220 111 376 121  89]
1140,[220 111 376 107 121]
1141,[376 220 121  53 107]
1142,[220 111 376 121 107]
1143,[220 111 376 121 298]
1144,[220 376 111 121 165]
1145,[220 111 376 121 107]
1146,[111 220 376 121  89]
1147,[220 111 376 121 107]
1148,[220 121 111 376  89]
1149,[220 111 376  53 121]
1150,[111 376 121 220 384]
1151,[220 111 121 107 376]
1152,[220 111 121 376  53]
1153,[220 376 121  53 111]
1154,[220 111 376 121 107]
1155,[121 220 376  53 111]
1156,[111 220 376 121 107]
1157,[220 121 376  53 111]
1158,[220 111 376 121 107]
1159,[220 111 376 107 121]
1160,[376 111 220 121  53]
1161,[220 121 376 111 107]
1162,[220 111 376 121 145]
1163,[220 376 121 111  53]
1164,[376 220 121 111 107]
1165,[111 376 220  53 121]
1166,[220 376 111 121  53]
1167,[220 376 111 107 121]
1168,[220 111 376 107 121]
1169,[220 376 111 121 107]
1170,[220 376 121 111  53]
1171,[220 376 111 121 384]
1172,[220 376 111 121 107]
1173,[376 111 107 121 220]
1174,[220 111 121 376 107]
1175,[220 111 121 376 384]
1176,[376 220 111 107 121]
1177,[220 111 121 107 376]
1178,[220 111 376 121 145]
1179,[111 220 376 121  89]
1180,[220 376 121 111  53]
1181,[220 111 376  81 121]
1182,[376 220 111 121 107]
1183,[220 111 376  53 121]
1184,[220 121 376 111  53]
1185,[220 376 121 111 107]
1186,[220 376 121 111  89]
1187,[376 111 121 220 107]
1188,[220 111 376 121 384]
1189,[220 376 121 111 165]
1190,[220 111 376 121 120]
1191,[376 220 107 111 384]
1192,[220 111 376 121 329]
1193,[111 220 376  53 107]
1194,[220 376 111 107 145]
1195,[220 376 121 384 111]
1196,[220 111 376 121 145]
1197,[111 220 121 376  53]
1198,[220 111 376 121  81]
1199,[220 376 111 121 165]
1200,[220 376 121 111 107]
1201,[220 121 376 111  53]
1202,[220 121 111 376 107]
1203,[220 376 111 121 107]
1204,[220 111 376 121 107]
1205,[220 111 121 376 107]
1206,[220 111 376 121 329]
1207,[220 111 376 121 107]
1208,[220 121 376 111 384]
1209,[220 376 121 111 107]
1210,[220 111  89 121 107]
1211,[220 121 376  53 111]
1212,[220 376 121 111  89]
1213,[220 376 121 111  53]
1214,[220 111 376 121 107]
1215,[220 376 111 121 107]
1216,[220 111 376 107 121]
1217,[376 220 111 121 329]
1218,[220 111 121 376  53]
1219,[220 121 376 111  53]
1220,[111 376 220 107 121]
1221,[376 220 111 121 107]
1222,[220 376 111 121 107]
1223,[220 376 111 107 121]
1224,[220 121 376 111 107]
1225,[220 376 111  53 107]
1226,[220 376 111 107 121]
1227,[111 220 376 121 107]
1228,[220 111 121 376 329]
1229,[376 220 121 111  53]
1230,[220 111 376 107 121]
1231,[376 111 121 220 107]
1232,[220 376 111 121 384]
1233,[220 376 111 121  89]
1234,[220 111 376 329 107]
1235,[220 111 376 121  89]
1236,[220 111 376 107 121]
1237,[220 111 376 121 107]
1238,[220 376 111  89 145]
1239,[220 376 121 111  53]
1240,[111 376 220 121 107]
1241,[220 376 121 111 298]
1242,[111 220 376 121 107]
1243,[220 111 376 121 329]
1244,[220 376 111 121 165]
1245,[376 220 121 111 107]
1246,[220 111 376 121 193]
1247,[220 111 376  53 329]
1248,[220 111 121 376 107]
1249,[220 111 376 107 121]
1250,[220 121 376 111 107]
1251,[220 111 376 107 121]
1252,[220 111 376 121 107]
1253,[220 111 121 376 107]
1254,[220 111 121 376 107]
1255,[111 376 220 121  53]
1256,[220 111 121 376 292]
1257,[220 111 376 107 121]
1258,[220 376 111 121 107]
1259,[220 111 376 121 107]
1260,[220 111 376 107 121]
1261,[220 111 121 376 107]
1262,[220 111 376 121  89]
1263,[111 220 376 107 121]
1264,[220 111 376 121 107]
1265,[220 376 107 121 111]
1266,[220 376 111 121 298]
1267,[220 376 111 121  89]
1268,[220 121 376 111  53]
1269,[220 376 121 111 292]
1270,[111 220 376 121  89]
1271,[220 376 121 384 165]
1272,[220 376 111 107 121]
1273,[220 111 376  89 329]
1274,[376 220 121 111 107]
1275,[220 376 111  53 121]
1276,[376 220 111 121 107]
1277,[220 376 111 121 120]
1278,[220 376 121 111 384]
1279,[220 121 376 107  53]
1280,[376 220 121 111  53]
1281,[220 111 121  53 376]
1282,[220 111 121 376 329]
1283,[220 111 376 121 145]
1284,[220 376 111 121 292]
1285,[220 111 121 376  53]
1286,[220 121 376 111 145]
1287,[220 376 121 111  53]
1288,[220 111 376  89 329]
1289,[220 111 376 107 145]
1290,[220 111 121 376 107]
1291,[220 376 111 121  53]
1292,[111 220 376 121 107]
1293,[220 111 376  53 121]
1294,[220 376 111 121 107]
1295,[220 111 376 121 107]
1296,[376 220 107 121 111]
1297,[220 121 376 111 107]
1298,[111 220 376 121 107]
1299,[220 376 111 107 165]
1300,[376 111 121 220 107]
1301,[220 111 376 384 121]
1302,[220 376 111 384 107]
1303,[220 121 111 376 107]
1304,[220 376 111 121 107]
1305,[220 111 376 121 107]
1306,[220 121 376 111  89]
1307,[376 111 121 220 107]
1308,[111 220 376 121 107]
1309,[220 111 376 121 120]
1310,[220 121 111 376  53]
1311,[220 111 376 121 107]
1312,[220 111 376 121 165]
1313,[220 111 376 121 329]
1314,[220 111 121 376  89]
1315,[220 111 121 376 107]
1316,[220 121 111 376  53]
1317,[220 111 376 121 107]
1318,[220 121  89 111 329]
1319,[111 220 376 121 107]
1320,[220 111 121 376 107]
1321,[220 376 111 121 107]
1322,[111 220 376 121 107]
1323,[220 111 376 121 107]
1324,[220 376 111 121 384]
1325,[220 111 376 107 121]
1326,[220 111 121 376 107]
1327,[220 376 111 107 121]
1328,[220 376 111  89 145]
1329,[220 376 111 121 107]
1330,[220 111 376 121  53]
1331,[220 121 111 376 107]
1332,[220 111 376  53 384]
1333,[220 376 111 121 165]
1334,[220 111 376 121  89]
1335,[220 376 111  53 121]
1336,[220 376 111 107  89]
1337,[111 220 376 107  53]
1338,[111 376 107 220 121]
1339,[220 121 376  53 111]
1340,[220 111 376  53 121]
1341,[111 220 376 121 107]
1342,[220 376 111 121 165]
1343,[220 376 121 111  53]
1344,[220 111 121 376 107]
1345,[220 376 121 111 107]
1346,[220 111 376 121 145]
1347,[220 111 121 376 107]
1348,[220 376 121 111  53]
1349,[220 376 111 121 145]
1350,[220 376 111 121 107]
1351,[220 376 111 121 107]
1352,[220 376 111 107 121]
1353,[111 220 376 107 145]
1354,[111 220 121 376 107]
1355,[220 376 111 121 107]
1356,[111 220 376 121 107]
1357,[220 111 376  53 121]
1358,[111 220 121 329 376]
1359,[220 111 376  53  89]
1360,[220 376 111 121  53]
1361,[111 220 121 376 107]
1362,[376 220 111 329 145]
1363,[220 111 376 121 107]
1364,[376 220 111 107 121]
1365,[220 121 111 376 384]
1366,[220 121  53 107 111]
1367,[220 376 111 121 384]
1368,[220 121 376 111 107]
1369,[220 376 111 384  53]
1370,[220 376 121 111  53]
1371,[220 111 121 107 376]
1372,[220 376 111 121 107]
1373,[220 111 121 376  53]
1374,[220 111 376 121 107]
1375,[220 111 376  53 121]
1376,[220 111 376 121 107]
1377,[111 220 376 121 107]
1378,[220 111 376 121 107]
1379,[111 376 220 121  53]
1380,[220 111 107 121 376]
1381,[220 111 376 121 107]
1382,[220 121 111 376  53]
1383,[111 376 220 121 107]
1384,[220 111 376 107  53]
1385,[111 220 121 376 107]
1386,[220 111 121 376 329]
1387,[220 121 111 376 120]
1388,[220 121 376 111 145]
1389,[220 376 121 111 107]
1390,[111 220 121 376  89]
1391,[111 220 376 121 107]
1392,[220 111 376 121 107]
1393,[220 111 121 376 329]
1394,[220 121 111 376 107]
1395,[111 121 220 376 107]
1396,[220 111 376 107 121]
1397,[220 111 121 376 107]
1398,[220 376 121 111 384]
1399,[220 121 111 376  53]
1400,[220 111 376 121  53]
1401,[220 121 111 376  89]
1402,[220 111 376 121 165]
1403,[220 376 111 121 107]
1404,[376 220 111 121 107]
1405,[220 121 376 107 111]
1406,[220 111 376 121 107]
1407,[121 220 376 107  53]
1408,[220 111 376 121 107]
1409,[220 111 121 376 107]
1410,[220 376 111 121 107]
1411,[111 220 376 107 121]
1412,[220 376 121 111 165]
1413,[220 111 121 376  53]
1414,[111 376 107 220 121]
1415,[220 376 111 121 107]
1416,[220 111 376 107 121]
1417,[376 220 111 107 121]
1418,[220 111 376 121 120]
1419,[111 376 220 107 121]
1420,[111 220 376 121 107]
1421,[220 121 111 376 107]
1422,[220 111 121 107 376]
1423,[220 111 376 121  81]
1424,[220 121 111 376  53]
1425,[220 111 376 107 121]
1426,[220 121 376 111  53]
1427,[220 111 376 121 107]
1428,[220 111 121 376 107]
1429,[220 121 376 107 111]
1430,[220 376 111 121 107]
1431,[220 111 376 121 384]
1432,[220 376 121 384 111]
1433,[220 111 121  89 376]
1434,[220 121 111 376  53]
1435,[220 111 121 376 329]
1436,[220 111 121 376 107]
1437,[111 376 220 107 121]
1438,[220 376 111 107 384]
1439,[220 376 111 121  81]
1440,[220 121 111 376  53]
1441,[220 111 376 107 121]
1442,[376 111 220 121 107]
1443,[220 121 111 376 107]
1444,[220 376 111 121 107]
1445,[376 111 220 121 107]
1446,[220 376 111 298 121]
1447,[220 121 376 111 107]
1448,[220 376 121 111 107]
1449,[220 376 111 121 107]
1450,[220 376 111 121 107]
1451,[220 376 111  89 121]
1452,[220 111 121 376 107]
1453,[220 376 121 111  53]
1454,[220 376 111 121  53]
1455,[220 121 111 376  53]
1456,[220 111 376 121 329]
1457,[220 111 376 121 298]
1458,[220 376 121 111 107]
1459,[111 376 220  53 121]
1460,[220 376 121 111 107]
1461,[220 111 121  53 107]
1462,[220 111 376 121 384]
1463,[220 376 121 107 111]
1464,[220 376 111  53 121]
1465,[220 376 111 121 329]
1466,[220 376 111 107 121]
1467,[111 121 220 376 107]
1468,[220 111 376 121 107]
1469,[220 121 376 111  53]
1470,[220 376 111 121 384]
1471,[220 376 111 121  53]
1472,[220 376 121 111  89]
1473,[220 111 121 376  53]
1474,[220 376 121 111 107]
1475,[220 376 121  53 111]
1476,[376 220 111 121 107]
1477,[220 376 121 107 111]
1478,[220 111 376 121 107]
1479,[220 376 121 111  81]
1480,[220 376 111 121 107]
1481,[220 111 376 121 107]
1482,[220 111 376 165 121]
1483,[220 376 111 107 165]
1484,[376 111 121 107 220]
1485,[111 220 376 121 107]
1486,[121 220 376  53 111]
1487,[220 376 111 121 107]
1488,[376 220 111 121 107]
1489,[376 220 111 107 121]
1490,[220 376 121 111  89]
1491,[220 376 111 121  53]
1492,[220 376 111 298 121]
1493,[220 111 376 121 384]
1494,[220 376 107 121 111]
1495,[220 376 111  53 121]
1496,[220 111 376 121 384]
1497,[220 376 111 121  53]
1498,[220 111 376 121 145]
1499,[220 111 376 121 107]
1500,[111 220 376 121 329]
1501,[220 376 121 111 107]
1502,[220 111 121 376 107]
1503,[376 111 220 121 107]
1504,[220 376 111 165 121]
1505,[220 376 107 111 121]
1506,[220 376 111 121 107]
1507,[220 376 384 107 111]
1508,[220 376 111 121 107]
1509,[220 111 376 121 107]
1510,[376 121 107 111 384]
1511,[220 111 376 121  89]
1512,[220 111 121 376  53]
1513,[376 111 220 121 107]
1514,[376 111 121 220 107]
1515,[220 111 376 121 107]
1516,[111 220 107 121 376]
1517,[220 376 111 121  89]
1518,[111 220 121 376  53]
1519,[111 220 376 107 121]
1520,[220 111 121 376 107]
1521,[220 376 111 121  89]
1522,[220 376 111 121 145]
1523,[220 111 376 121 384]
1524,[220 111 376 121  89]
1525,[111 376 220 121 107]
1526,[220 376 121 107 111]
1527,[376 111 220 121 107]
1528,[220 111 121 376  89]
1529,[220 111 376 107 121]
1530,[220 376 111 121 329]
1531,[111 376 220  53 107]
1532,[111 220 121 376 107]
1533,[220 111 121 376 329]
1534,[220 376 111  53 121]
1535,[220 111 376 121  53]
1536,[220 121 111 376  53]
1537,[220 121  53 376 111]
1538,[111 220 376 121  53]
1539,[220 121 376 111 107]
1540,[111 220 376 121  53]
1541,[376 220 111 121  89]
1542,[220 111 376 121 107]
1543,[220 121 376 384  89]
1544,[376 220 121 111  53]
1545,[220 111 121 376 298]
1546,[220 376 111 121  89]
1547,[220 376 111 121  53]
1548,[220 107 111 376  89]
1549,[220 376 111 121 107]
1550,[220 121 376 111  89]
1551,[220 376 121 111 107]
1552,[220 107 111 376 121]
1553,[220 121 376  53 111]
1554,[220 111 121 376 329]
1555,[376 220 121  53 111]
1556,[111 220 121 376 329]
1557,[220 111 376 121  53]
1558,[376 220 121 111 107]
1559,[376 220 111 121 107]
1560,[220 376 121 111  53]
1561,[376 111 220  89 145]
1562,[220 111 376 121 145]
1563,[220 111 376 121  89]
1564,[220 376 111 121 107]
1565,[220 111 376 107  89]
1566,[220 111 376 121  89]
1567,[220 376 111  89 298]
1568,[220 111 121 376  89]
1569,[220 376 121 111  53]
1570,[111 376 220 107 121]
1571,[220 111 376 121 384]
1572,[121 376 220 111 107]
1573,[220 376 121 111  89]
1574,[220 111 376 121 329]
1575,[220 111 121 376  89]
1576,[220 376 121 107 111]
1577,[220 111 376 121 107]
1578,[220 376 121 384  53]
1579,[220 111 121 376 107]
1580,[220 376 111 121  89]
1581,[220 111 121 376 107]
1582,[220 376 111 121  89]
1583,[220 121 111 376 107]
1584,[220 121 376 111 107]
1585,[220 121 111 107 376]
1586,[220 111 376 121 298]
1587,[220 111 376 121 329]
1588,[220 376 121 111 107]
1589,[220 111 376 121 107]
1590,[220 121 376 111 107]
1591,[220 121 111 376 384]
1592,[376 220 111 121 107]
1593,[376 220 111 121 107]
1594,[220 111 376 121 107]
1595,[220 376 111  89 121]
1596,[220 111 376 121 107]
1597,[220 111 376 121 107]
1598,[220 376 121 111  53]
1599,[220 111 376 121 107]
1600,[220 376 121 111  53]
1601,[220 111 121 107 376]
1602,[376 121 220 107 111]
1603,[111 220 376 121 107]
1604,[121 376 220 111 384]
1605,[220 111 376 121 107]
1606,[220 376 121 111  53]
1607,[220 111 376 121 107]
1608,[220 111 376 121 107]
1609,[220 376 111 121 145]
1610,[220 111 121 376 329]
1611,[220 121 376 111  53]
1612,[220 111 376 121 165]
1613,[111 220 376 121  53]
1614,[220 376 111 121  53]
1615,[220 111 121 376  53]
1616,[220 111 376 121 107]
1617,[220 111 376 121 107]
1618,[220 376 111 121 107]
1619,[220 111 376 121 145]
1620,[220 111 376 121 107]
1621,[220 111 121 376 107]
1622,[376 220 111 121 107]
1623,[220 121 376  53 111]
1624,[111 220 376 121 107]
1625,[220 111 376 121 107]
1626,[220 111 121 376 329]
1627,[220 111 376  53 121]
1628,[220 376 121 111 298]
1629,[220 111 121 376 107]
1630,[220 111 121 376 165]
1631,[111 376 220 107 121]
1632,[220 111 376 121 107]
1633,[220 376 384 121 111]
1634,[220 111 376 121  53]
1635,[220 376 121 111 107]
1636,[220 111 376 107 121]
1637,[111 220 376 107 121]
1638,[220 111 376 107  53]
1639,[220 376 121 111  53]
1640,[220 111 376 121 145]
1641,[220 121 111 376 107]
1642,[220 121 384 376 111]
1643,[376 220 111 121 107]
1644,[220 111 376  53 107]
1645,[220 121 111 376 107]
1646,[220 376 121 111  89]
1647,[376 220 111 121 107]
1648,[111 220 376 121 107]
1649,[220 121 376 111 107]
1650,[220 111 376 121 165]
1651,[376 220 111 121 107]
1652,[220 111 376 107 121]
1653,[220 376 121 111  53]
1654,[220 111 376 121 384]
1655,[376 220 111 121 107]
1656,[220 111 376 121 107]
1657,[220 111 376 107 121]
1658,[220 376 121 111  53]
1659,[220 111 121 376 107]
1660,[376 111 220 121 107]
1661,[220 111 376 107 121]
1662,[220 111 121 376 145]
1663,[220 121 111 376 107]
1664,[376 220 111 121 107]
1665,[111 220 376 107 121]
1666,[220 111 121 376 107]
1667,[111 220 376 121 107]
1668,[220 376 111 121 107]
1669,[220 121 111 376  53]
1670,[220 376 111 121 107]
1671,[220 376 111 121  53]
1672,[376 111 220 107 121]
1673,[376 111 220 121 107]
1674,[220 121 111 376 107]
1675,[111 376 220 107 121]
1676,[111 220 376 107 145]
1677,[220 111 121 376 107]
1678,[220 111 376 121 145]
1679,[220 376 121 107 384]
1680,[220 111 376 121 107]
1681,[220 111 376 121 107]
1682,[220 121 111 107 376]
1683,[220 376 111 121 384]
1684,[220 376 121 111 107]
1685,[220 376  53 384 121]
1686,[220 376 121 111  53]
1687,[220 111 121 376 107]
1688,[220 376 111 121  89]
1689,[220 111 121 376 107]
1690,[220 111 376 384 121]
1691,[220 376 121 111  53]
1692,[220 111 376 107 121]
1693,[220 376 111  53 107]
1694,[376 111 220 121 107]
1695,[220 376 111 107  53]
1696,[111 220 376 121 107]
1697,[376 111 220 121 107]
1698,[220 121 376 111 107]
1699,[220 376 121 111  53]
1700,[220 376 111 121 384]
1701,[220 376 111 121  53]
1702,[111 220 376 121 107]
1703,[220 111 121 376 107]
1704,[376 111 220 121 107]
1705,[220 111 376 121  53]
1706,[220 111 376 121 145]
1707,[220 376 111 121 107]
